top - 16:55:23 up 19:41,  0 users,  load average: 1.35, 1.04, 0.67
Tasks: 221 total,   2 running, 219 sleeping,   0 stopped,   0 zombie
%Cpu(s): 53.1 us, 14.1 sy,  0.0 ni,  3.1 id,  0.0 wa,  0.0 hi, 29.7 si,  0.0 st
MiB Mem :  16009.2 total,  11985.8 free,    862.9 used,   3160.6 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.  14914.7 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 379831 root      20   0  716432  17512  10116 S 356.2   0.1   0:16.72 fortio
 204702 root      20   0 2307020 125660  71880 S  12.5   0.8  13:56.32 the-kub+
   1670 root      20   0 1231980  49728  29884 S   6.2   0.3   0:57.92 node-pr+
   2470 chronos   20   0  751340  68648  35516 S   6.2   0.4   1:58.40 otelsvc
 331765 root      20   0  129756  33564  16468 S   6.2   0.2   2:46.95 pod_nan+
 379922 afarwick  20   0    5300   2684   2184 R   6.2   0.0   0:00.01 top
      1 root      20   0  162968  10136   6476 S   0.0   0.1   0:10.26 systemd
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.03 kthreadd
      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+
      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
      9 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+
     10 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+
     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+
     12 root      20   0       0      0      0 S   0.0   0.0   0:04.00 ksoftir+
     13 root      20   0       0      0      0 I   0.0   0.0   0:24.28 rcu_sch+
     14 root      rt   0       0      0      0 S   0.0   0.0   0:00.24 migrati+
     15 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/0
     16 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/1
     17 root      rt   0       0      0      0 S   0.0   0.0   0:00.63 migrati+
