top - 13:48:18 up  1:22,  0 users,  load average: 2.67, 0.84, 0.51
Tasks: 194 total,   5 running, 189 sleeping,   0 stopped,   0 zombie
%Cpu(s): 42.2 us, 18.8 sy,  0.0 ni,  9.4 id,  0.0 wa,  0.0 hi, 29.7 si,  0.0 st
MiB Mem :  16009.2 total,  12488.3 free,    893.8 used,   2627.1 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.  14868.5 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  33183 root      20   0  716176  17304   9988 R  86.7   0.1   1:55.73 fortio
  33922 root      20   0  716432  16876   9988 R  86.7   0.1   0:04.20 fortio
  33762 root      20   0  716176  16988   9988 S  66.7   0.1   0:03.64 fortio
  33833 root      20   0  716176  17188  10180 R  53.3   0.1   0:03.32 fortio
  33797 root      20   0  716432  17372   9796 R  46.7   0.1   0:01.78 fortio
  16227 root      20   0 2452436 121584  70756 S   6.7   0.7   1:26.56 the-kub+
  16752 root      20   0  784824 126560  54228 S   6.7   0.8   0:25.66 cilium-+
  18643 root      20   0  129756  33536  17104 S   6.7   0.2   1:30.77 pod_nan+
  34008 afarwick  20   0    5300   2468   2228 R   6.7   0.0   0:00.01 top
      1 root      20   0  163060  10064   6472 S   0.0   0.1   0:04.37 systemd
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.00 kthreadd
      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+
      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
      9 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+
     10 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+
     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+
     12 root      20   0       0      0      0 S   0.0   0.0   0:00.90 ksoftir+
     13 root      20   0       0      0      0 I   0.0   0.0   0:01.81 rcu_sch+
     14 root      rt   0       0      0      0 S   0.0   0.0   0:00.00 migrati+
