16009.2,10062.6,2565.1,3381.5
16009.2,10062.6,2565.1,3381.5
16009.2,10062.6,2565.1,3381.5
16009.2,10062.6,2565.1,3381.5
16009.2,10062.6,2565.1,3381.5
16009.2,10055.1,2572.1,3382.0
16009.2,10055.1,2572.1,3382.0
16009.2,10055.1,2572.1,3382.0
16009.2,10055.1,2572.1,3382.0
16009.2,10055.1,2572.1,3382.0
16009.2,10040.5,2586.4,3382.4
16009.2,10040.5,2586.4,3382.4
16009.2,10040.5,2586.4,3382.4
16009.2,10040.5,2586.4,3382.4
16009.2,10040.5,2586.4,3382.4
16009.2,10040.5,2586.4,3382.4
16009.2,10043.1,2583.5,3382.7
16009.2,10043.1,2583.5,3382.7
16009.2,10043.1,2583.5,3382.7
16009.2,10043.1,2583.5,3382.7
16009.2,10043.1,2583.5,3382.7
16009.2,10043.1,2583.5,3382.7
16009.2,10041.5,2584.8,3383.0
16009.2,10041.5,2584.8,3383.0
16009.2,10041.5,2584.8,3383.0
16009.2,10041.5,2584.8,3383.0
16009.2,10041.5,2584.8,3383.0
16009.2,10041.5,2584.8,3383.0
16009.2,10032.9,2593.1,3383.2
16009.2,10032.9,2593.1,3383.2
16009.2,10032.9,2593.1,3383.2
16009.2,10032.9,2593.1,3383.2
16009.2,10032.9,2593.1,3383.2
16009.2,10034.9,2590.9,3383.5
16009.2,10034.9,2590.9,3383.5
16009.2,10034.9,2590.9,3383.5
16009.2,10034.9,2590.9,3383.5
16009.2,10034.9,2590.9,3383.5
16009.2,10034.9,2590.9,3383.5
16009.2,10033.2,2592.4,3383.6
16009.2,10033.2,2592.4,3383.6
16009.2,10033.2,2592.4,3383.6
16009.2,10033.2,2592.4,3383.6
16009.2,10033.2,2592.4,3383.6
16009.2,10033.2,2592.4,3383.6
16009.2,10027.6,2597.7,3383.9
16009.2,10027.6,2597.7,3383.9
16009.2,10027.6,2597.7,3383.9
16009.2,10027.6,2597.7,3383.9
16009.2,10027.6,2597.7,3383.9
16009.2,10027.6,2597.7,3383.9
16009.2,10027.5,2597.6,3384.1
16009.2,10027.5,2597.6,3384.1
16009.2,10027.5,2597.6,3384.1
16009.2,10027.5,2597.6,3384.1
16009.2,10027.5,2597.6,3384.1
16009.2,10027.5,2597.6,3384.1
16009.2,10027.3,2597.8,3384.2
16009.2,10027.3,2597.8,3384.2
16009.2,10027.3,2597.8,3384.2
16009.2,10027.3,2597.8,3384.2
16009.2,10027.3,2597.8,3384.2
16009.2,10027.3,2597.8,3384.2
16009.2,10027.5,2597.3,3384.4
16009.2,10027.5,2597.3,3384.4
